jcf7180000016953	CR382136.2	94.65	1272	56	12	1	1266	210601	211866	0.0	1962
jcf7180000016930	CR382136.2	94.43	1077	44	16	132493	133560	781790	782859	0.0	1642
jcf7180000016936	CR382135.2	94.20	1415	71	11	1	1409	579080	580489	0.0	2148
jcf7180000016969	CR382137.2	94.15	1266	66	6	287	1548	961543	962804	0.0	1921
jcf7180000016958	CR382138.2	93.76	1057	54	12	4	1054	343272	344322	0.0	1576
jcf7180000016753	CR382139.2	93.43	3210	170	38	75661	78852	496917	493731	0.0	4721
jcf7180000017003	CR382136.2	93.42	1019	44	19	4	1012	211319	210314	0.0	1489
jcf7180000016724	CR382136.2	93.23	2408	123	38	9356	11740	1064177	1061787	0.0	3507
jcf7180000016737	CR382137.2	93.20	1014	53	14	82117	83120	174873	175880	0.0	1476
jcf7180000016776	CR382137.2	93.05	1151	71	9	11758	12904	9855	11000	0.0	1674
jcf7180000016943	CR382136.2	92.74	1171	69	11	14230	15389	1603271	1602106	0.0	1677
jcf7180000016737	CR382137.2	92.67	2810	181	23	113812	116610	204051	206846	0.0	4024
jcf7180000017073	CR382134.2	92.44	1350	78	23	74015	75354	86037	87372	0.0	1906
jcf7180000016943	CR382139.2	92.38	1168	71	17	14230	15389	2048656	2047499	0.0	1648
jcf7180000016930	CR382136.2	92.38	1313	68	26	55242	56538	685928	687224	0.0	1842
jcf7180000016943	CR382134.2	92.24	1172	73	13	14230	15389	1018	2183	0.0	1644
jcf7180000016773	CR382136.2	92.20	1192	65	25	13604	14779	1454609	1453430	0.0	1661
jcf7180000016943	CR382138.2	92.15	1172	76	11	14230	15389	2290134	2288967	0.0	1640
jcf7180000016958	CR382138.2	91.88	1441	80	29	90158	91584	433433	434850	0.0	1978
jcf7180000016729	CR382139.2	91.56	1363	74	37	64231	65575	1932440	1931101	0.0	1842
jcf7180000016943	CR382136.2	91.53	1169	79	19	14230	15389	56761	57918	0.0	1592
jcf7180000016970	CR382136.2	91.47	1371	84	20	102903	104245	1375556	1376921	0.0	1853
jcf7180000017080	CR382138.2	91.38	3342	270	15	37914	41248	1505338	1502008	0.0	4560
jcf7180000016755	CR382135.2	91.09	3445	259	46	9	3426	1191994	1188571	0.0	4617
jcf7180000016755	CR382135.2	91.03	3445	261	46	9	3426	1074505	1071082	0.0	4606
jcf7180000016755	CR382134.2	91.00	3446	260	48	9	3426	332242	328819	0.0	4601
jcf7180000016749	CR382134.2	90.91	2871	199	55	416	3259	1326064	1323229	0.0	3799
jcf7180000017015	CR382134.2	90.78	1388	95	24	88532	89906	256776	255409	0.0	1823
jcf7180000016979	CR382133.2	90.76	1093	63	34	151037	152111	1073645	1072573	0.0	1424
jcf7180000016998	CR382137.2	90.55	1460	87	40	5783	7215	682458	683893	0.0	1884
jcf7180000016971	CR382134.2	90.36	2863	213	58	814	3649	1323238	1326064	0.0	3699
jcf7180000016943	CR382135.2	90.16	1159	76	29	14230	15358	13303	14453	0.0	1474
jcf7180000016955	CR382134.2	90.07	1228	98	24	1911	3125	40	1256	0.0	1570
jcf7180000016951	CR382137.2	90.07	1319	95	24	5	1311	1896031	1897325	0.0	1677
jcf7180000016716	CR382137.2	90.07	2275	204	20	42	2303	612482	614747	0.0	2929
jcf7180000016955	CR382135.2	89.93	1350	113	19	1792	3125	12199	13541	0.0	1718
jcf7180000017065	CR382135.2	89.92	1924	160	29	175549	177453	1511524	1513432	0.0	2447
jcf7180000016749	CR382138.2	89.87	3020	209	66	556	3542	27835	30790	0.0	3792
jcf7180000016842	CR382139.2	89.81	2345	195	36	218559	220876	1039580	1037253	0.0	2966
jcf7180000016965	CR382138.2	89.74	2007	146	53	18960	20932	824623	822643	0.0	2510
jcf7180000016991	CR382138.2	89.57	1333	120	17	111877	113196	2175512	2176838	0.0	1674
jcf7180000016986	CR382137.2	89.57	2166	188	28	1440	3584	1533268	1531120	0.0	2713
jcf7180000016749	CR382138.2	89.56	2135	170	51	556	2663	2293644	2291536	0.0	2658
jcf7180000017088	CR382137.2	89.54	1491	129	20	9298	10770	2005441	2003960	0.0	1864
jcf7180000016708	CR382135.2	89.54	1281	79	47	9095	10340	1369020	1370280	0.0	1572
jcf7180000016738	CR382138.2	89.47	1168	70	48	98785	99923	1290952	1289809	0.0	1426
jcf7180000016718	CR382135.2	89.42	2562	210	48	13218	15741	1182319	1184857	0.0	3173
jcf7180000016938	CR382134.2	89.40	1792	130	55	63140	64901	1202391	1200630	0.0	2202
jcf7180000017088	CR382134.2	89.36	1616	139	22	9298	10888	377	1984	0.0	2001
jcf7180000016955	CR382136.2	89.34	1351	113	22	1792	3123	1604373	1603035	0.0	1668
jcf7180000017000	CR382135.2	89.32	3953	378	37	3558	7491	832113	836040	0.0	4922
jcf7180000016724	CR382136.2	89.32	2257	142	75	76421	78624	1004372	1002162	0.0	2741
jcf7180000016730	CR382139.2	89.31	1048	86	24	38005	39034	609655	608616	0.0	1291
jcf7180000017064	CR382139.2	89.30	2121	194	29	243629	245728	244885	242777	0.0	2628
jcf7180000016971	CR382138.2	89.28	2733	203	68	814	3509	30514	27835	0.0	3341
jcf7180000016971	CR382138.2	89.27	2135	173	54	1405	3509	2291536	2293644	0.0	2623
jcf7180000017090	CR382136.2	89.16	1780	157	27	10130	11895	502186	500429	0.0	2185
jcf7180000016750	CR382134.2	89.16	1781	146	43	1	1764	1324314	1326064	0.0	2176
jcf7180000017015	CR382134.2	89.11	1359	118	23	131191	132532	214020	212675	0.0	1663
jcf7180000017088	CR382136.2	89.10	1614	147	19	9298	10888	1603912	1602305	0.0	1978
jcf7180000016979	CR382133.2	89.05	2165	198	35	385021	387166	816650	814506	0.0	2649
jcf7180000016955	CR382137.2	89.05	1352	119	23	1792	3125	2005902	2004562	0.0	1650
jcf7180000016738	CR382138.2	89.03	1686	159	23	244254	245922	1142889	1141213	0.0	2065
jcf7180000017064	CR382139.2	88.98	2995	287	36	3137	6114	483389	480421	0.0	3663
jcf7180000016749	CR382134.2	88.97	3191	241	73	384	3542	1340957	1337846	0.0	3840
jcf7180000016749	CR382136.2	88.95	2307	204	49	556	2837	1599551	1597271	0.0	2800
jcf7180000016803	CR382137.2	88.89	1107	109	9	901	1996	1616414	1615311	0.0	1351
