jcf7180000031701	CR382138.2	89.22	1410	112	36	72837	74225	342727	344117	0.0	1725
jcf7180000031701	CR382136.2	88.81	1448	116	41	72795	74219	211906	210482	0.0	1735
jcf7180000031791	CR382136.2	88.04	1129	121	14	29979	31100	445594	444473	0.0	1325
jcf7180000031761	CR382139.2	85.63	2470	295	56	126482	128921	496390	493951	0.0	2540
jcf7180000031737	CR382138.2	85.42	1077	111	45	210216	211269	823328	824381	0.0	1077
jcf7180000031733	CR382134.2	85.11	1189	126	48	8491	9654	144268	143106	0.0	1168
jcf7180000031736	CR382133.2	84.78	1833	221	53	120835	122638	937763	939566	0.0	1786
jcf7180000031786	CR382133.2	83.49	2580	318	104	111137	113662	724563	722038	0.0	2305
jcf7180000031731	CR382138.2	82.57	1302	191	35	61264	62547	552920	551637	0.0	1114
jcf7180000031765	CR382136.2	82.32	2082	271	82	52216	54259	858360	860382	0.0	1716
jcf7180000031775	CR382136.2	82.29	2083	267	88	62847	64887	858360	860382	0.0	1709
jcf7180000031712	CR382136.2	82.15	1989	244	88	74974	76893	1062114	1064060	0.0	1604
jcf7180000031782	CR382136.2	82.06	1031	145	37	55973	56983	918961	917951	0.0	843
jcf7180000031011	CR382136.2	82.06	1031	145	37	464	1474	918961	917951	0.0	843
jcf7180000031711	CR382138.2	81.60	2967	402	125	141004	143895	2016442	2019339	0.0	2322
jcf7180000031633	CR382136.2	81.51	1049	133	52	68497	69507	1064060	1063035	0.0	806
jcf7180000031620	CR382137.2	81.27	1484	237	40	12847	14308	1797357	1798821	0.0	1162
jcf7180000031776	CR382137.2	81.16	1396	228	33	7837	9213	799997	798618	0.0	1088
jcf7180000031712	CR382136.2	81.14	1686	244	66	74980	76623	440721	439068	0.0	1284
jcf7180000031794	CR382138.2	80.54	1182	188	41	156420	157580	735707	736867	0.0	870
jcf7180000031633	CR382136.2	80.46	1305	193	58	569	1842	918961	917688	0.0	941
jcf7180000031706	CR382136.2	80.41	1179	180	46	108333	109484	1254652	1253498	0.0	850
jcf7180000031731	CR382135.2	80.08	1807	282	77	189731	191498	711047	712814	0.0	1271
jcf7180000031767	CR382139.2	79.95	1332	203	60	59370	60666	1167493	1168795	0.0	922
jcf7180000031812	CR382139.2	79.94	1331	205	58	65664	66960	1168795	1167493	0.0	922
jcf7180000031775	CR382133.2	79.57	2349	382	92	452620	454919	724527	722228	0.0	1589
jcf7180000031705	CR382138.2	79.41	1015	153	53	53204	54190	433782	434768	0.0	665
jcf7180000031702	CR382135.2	79.26	1466	247	53	35539	36977	1147184	1145749	0.0	970
jcf7180000031812	CR382138.2	79.06	1022	144	63	182768	183754	433782	434768	2e-180	638
jcf7180000031711	CR382137.2	78.95	2309	362	120	233250	235496	206636	204390	0.0	1458
jcf7180000031624	CR382139.2	78.59	1065	166	59	11041	12074	1561614	1562647	0.0	647
jcf7180000031749	CR382138.2	78.55	1296	194	81	13352	14605	1274954	1273701	0.0	776
jcf7180000031794	CR382139.2	78.41	2390	394	112	146444	148767	1230990	1228657	0.0	1443
jcf7180000031010	CR382133.2	78.39	1675	276	84	28307	29938	110856	109225	0.0	1009
jcf7180000031790	CR382133.2	78.25	2377	366	129	94138	96435	606147	608451	0.0	1386
jcf7180000031732	CR382135.2	78.22	2195	356	113	7588	9724	943436	941306	0.0	1293
jcf7180000031764	CR382133.2	78.19	1348	231	63	172779	174093	254927	256244	0.0	802
jcf7180000031785	CR382139.2	78.07	1783	292	86	88331	90065	1037483	1039214	0.0	1035
jcf7180000031757	CR382134.2	77.77	1498	259	70	111403	112857	809216	810682	0.0	854
jcf7180000031737	CR382138.2	77.61	1425	245	70	203656	205043	1142796	1141409	0.0	797
jcf7180000031802	CR382134.2	77.41	1346	225	70	227871	229178	751398	750094	0.0	728
jcf7180000031790	CR382136.2	77.30	1687	278	101	70124	71758	1063744	1062111	0.0	896
jcf7180000031762	CR382135.2	77.08	1427	192	110	15911	17272	1513004	1511648	0.0	699
jcf7180000031726	CR382136.2	76.97	1203	206	67	19843	21011	727879	726714	9e-176	621
jcf7180000031711	CR382137.2	76.97	1203	199	72	25151	26314	1124101	1125264	1e-173	616
jcf7180000031620	CR382137.2	76.93	1218	207	68	3621	4804	613290	614467	2e-176	625
jcf7180000031726	CR382135.2	76.84	1261	224	68	53059	54285	1182914	1184140	0.0	649
jcf7180000031690	CR382139.2	76.49	1446	237	94	1288	2686	647262	645873	0.0	691
jcf7180000031814	CR382134.2	76.47	2410	413	147	49953	52285	472192	469860	0.0	1168
jcf7180000031757	CR382139.2	76.34	1940	324	123	85680	87553	481336	483206	0.0	915
jcf7180000031732	CR382133.2	76.32	1022	175	62	22724	23710	315023	316012	3e-134	484
jcf7180000031620	CR382135.2	76.21	1324	220	88	52376	53650	465596	464319	1e-172	612
jcf7180000031783	CR382135.2	76.19	2306	388	145	48406	50629	835181	832955	0.0	1068
jcf7180000031738	CR382136.2	75.83	1026	164	74	5294	6271	650130	651119	3e-122	444
jcf7180000031010	CR382139.2	75.80	1182	208	77	58927	60069	1724256	1723114	1e-147	527
