jcf7180000030823	CR382133.2	74.65	2047	377	136	1853	3825	786516	788494	0.0	 774
jcf7180000030823	CR382137.2	93.18	44	2	1	7551	7593	1374765	1374722	2e-08	63.9
jcf7180000030823	CR382137.2	97.22	36	1	0	7480	7515	1374802	1374767	7e-08	62.1
jcf7180000030823	CR382139.2	97.22	36	1	0	7551	7586	1479615	1479580	7e-08	62.1
jcf7180000030823	CR382139.2	97.22	36	1	0	7480	7515	1479652	1479617	7e-08	62.1
jcf7180000030823	CR382138.2	97.22	36	1	0	7480	7515	429417	429452	7e-08	62.1
jcf7180000030823	CR382138.2	93.02	43	2	1	7551	7592	429454	429496	7e-08	62.1
jcf7180000030823	CR382138.2	97.22	36	1	0	7480	7515	1215676	1215711	7e-08	62.1
jcf7180000030823	CR382138.2	97.22	36	1	0	7551	7586	1215713	1215748	7e-08	62.1
jcf7180000030830	CR382139.2	75.36	280	43	20	12076	12342	868617	868883	5e-23	 111
jcf7180000030858	CR382136.2	94.38	89	4	1	117	204	888691	888779	6e-32	 135
jcf7180000030858	CR382136.2	90.00	110	4	6	95	201	1525935	1526040	6e-32	 135
jcf7180000030858	CR382139.2	96.34	82	2	1	117	198	933997	934077	2e-31	 134
jcf7180000030858	CR382139.2	96.34	82	2	1	117	198	1669912	1669992	2e-31	 134
jcf7180000030858	CR382139.2	96.30	81	2	1	118	198	1202847	1202768	8e-31	 132
jcf7180000030858	CR382135.2	96.34	82	2	1	117	198	1504492	1504572	2e-31	 134
jcf7180000030858	CR382135.2	95.12	82	3	1	117	198	595930	595850	1e-29	 128
jcf7180000030858	CR382134.2	94.32	88	4	1	113	200	874075	874161	2e-31	 134
jcf7180000030858	CR382137.2	96.30	81	2	1	117	197	270576	270497	8e-31	 132
jcf7180000030858	CR382137.2	96.25	80	2	1	117	196	240096	240174	3e-30	 130
jcf7180000030858	CR382133.2	96.30	81	2	1	118	198	396142	396221	8e-31	 132
jcf7180000030874	CR382133.2	86.92	887	91	24	10720	11595	937757	938629	0.0	 972
jcf7180000030874	CR382136.2	76.45	862	135	59	10766	11593	1062129	1062956	1e-111	 405
jcf7180000030874	CR382136.2	74.03	874	153	67	10760	11593	440717	439878	1e-76	 289
jcf7180000030886	CR382137.2	95.18	83	2	2	5813	5893	991744	991662	6e-29	 130
jcf7180000030886	CR382137.2	97.33	75	1	1	5819	5893	293654	293727	7e-28	 126
jcf7180000030886	CR382137.2	96.05	76	2	1	5819	5893	651454	651379	1e-26	 122
jcf7180000030886	CR382139.2	97.33	75	2	0	5819	5893	1722572	1722498	2e-28	 128
jcf7180000030886	CR382139.2	97.01	67	2	0	5827	5893	1427108	1427174	6e-24	 113
jcf7180000030886	CR382134.2	97.33	75	2	0	5819	5893	683296	683222	2e-28	 128
jcf7180000030886	CR382135.2	97.33	75	1	1	5819	5893	561061	561134	7e-28	 126
jcf7180000030887	CR382139.2	96.25	80	2	1	403	481	1722498	1722577	4e-29	 130
jcf7180000030887	CR382139.2	90.80	87	7	1	396	481	1427181	1427095	1e-24	 115
jcf7180000030887	CR382134.2	94.12	85	3	2	396	480	683215	683297	1e-28	 128
jcf7180000030887	CR382137.2	95.00	80	4	0	396	475	293734	293655	5e-28	 126
jcf7180000030887	CR382137.2	94.05	84	4	1	396	479	651372	651454	5e-28	 126
jcf7180000030887	CR382137.2	94.94	79	2	2	403	481	991662	991738	6e-27	 122
jcf7180000030887	CR382135.2	96.10	77	2	1	403	478	561134	561058	2e-27	 124
jcf7180000030901	CR382137.2	85.83	120	9	6	1888	2000	1682051	1681933	1e-26	 121
jcf7180000030901	CR382137.2	84.92	126	10	7	1879	1997	612268	612391	4e-26	 119
jcf7180000030901	CR382137.2	86.49	111	6	7	1891	1994	694737	694845	2e-24	 113
jcf7180000030901	CR382139.2	84.38	128	12	6	1879	1999	1807877	1807751	4e-26	 119
jcf7180000030901	CR382139.2	85.00	120	10	6	1880	1993	794313	794430	5e-25	 115
jcf7180000030901	CR382138.2	85.96	114	9	5	1889	1996	627559	627447	5e-25	 115
jcf7180000030901	CR382136.2	83.97	131	7	12	1873	1993	702654	702780	2e-24	 113
jcf7180000030913	CR382137.2	94.59	74	4	0	2921	2994	1480870	1480797	6e-25	 115
jcf7180000030913	CR382137.2	93.42	76	4	1	2920	2994	1677653	1677728	7e-24	 111
jcf7180000030913	CR382137.2	93.33	75	5	0	2920	2994	1764350	1764424	7e-24	 111
jcf7180000030913	CR382137.2	93.15	73	5	0	2922	2994	1772672	1772600	1e-22	 108
jcf7180000030913	CR382137.2	95.31	64	3	0	2931	2994	1670430	1670367	4e-21	 102
jcf7180000030913	CR382137.2	95.31	64	1	2	2932	2994	1689338	1689400	2e-20	 100
jcf7180000030913	CR382137.2	95.31	64	1	2	2932	2994	1785117	1785055	2e-20	 100
jcf7180000030913	CR382139.2	92.11	76	5	1	2920	2994	1039576	1039501	3e-22	 106
jcf7180000030924	CR382137.2	87.29	118	7	6	646	756	1681939	1682055	3e-29	 128
jcf7180000030924	CR382137.2	86.44	118	7	6	647	756	694844	694728	4e-27	 121
jcf7180000030924	CR382137.2	85.84	113	9	5	647	753	612387	612276	7e-25	 113
jcf7180000030924	CR382139.2	85.27	129	8	8	647	766	794430	794304	1e-27	 122
jcf7180000030924	CR382139.2	87.27	110	7	5	646	749	1807757	1807865	2e-26	 119
jcf7180000030924	CR382136.2	85.71	126	7	10	646	763	702781	702659	1e-27	 122
jcf7180000030924	CR382138.2	86.32	117	8	6	647	756	627450	627565	4e-27	 121
